"pi_1","pi_2","mse_or","mse_ipw","mse_aipw1","mse_aipw2","abias_or","abias_ipw","abias_aipw1","abias_aipw2","var_or","var_ipw","var_aipw1","var_aipw2"
0.58,0.73,0.0429449530293373,0.0377439310821512,0.0377439310821512,0.0377439310821512,0.165133355235754,0.156133813385829,0.156133813385829,0.156133813385829,0.035471148406189,0.0377503478802401,0.0377503478802401,0.0377503478802401
0.59,0.73,0.0395115301860157,0.035991727713891,0.035991727713891,0.035991727713891,0.158171096882988,0.151366825295238,0.151366825295238,0.151366825295238,0.0340738137443629,0.0359905415710411,0.0359905415710411,0.0359905415710411
0.6,0.73,0.0417798018339423,0.0384723964323785,0.0384723964323785,0.0384723964323785,0.163264778827538,0.156033441149071,0.156033441149071,0.156033441149071,0.0367477744413209,0.0384882091159862,0.0384882091159862,0.0384882091159862
0.61,0.73,0.0437987426729169,0.0403151916129034,0.0403151916129034,0.0403151916129034,0.167098796523121,0.160047505675614,0.160047505675614,0.160047505675614,0.0388387326130334,0.0403260637080597,0.0403260637080597,0.0403260637080597
0.62,0.73,0.0415861290441026,0.0389103200937186,0.0389103200937186,0.0389103200937186,0.162934506091662,0.1579103181296,0.1579103181296,0.1579103181296,0.0375530847868153,0.0389287077471047,0.0389287077471047,0.0389287077471047
0.63,0.73,0.0417031052051934,0.0394624771978175,0.0394624771978175,0.0394624771978175,0.162825710155228,0.158801569318997,0.158801569318997,0.158801569318997,0.0383555646246173,0.0394817074506577,0.0394817074506577,0.0394817074506577
0.64,0.73,0.043115275676543,0.0414526526377226,0.0414526526377226,0.0414526526377226,0.165225640408887,0.162569754161079,0.162569754161079,0.162569754161079,0.0404864048260625,0.041473226858022,0.041473226858022,0.041473226858022
0.65,0.73,0.0429741704431222,0.0419138232076955,0.0419138232076955,0.0419138232076955,0.165844401282672,0.163679819359021,0.163679819359021,0.163679819359021,0.0410682122856982,0.04192722028702,0.04192722028702,0.0419272202870201
0.66,0.73,0.0423934813840932,0.0412510940062093,0.0412510940062093,0.0412510940062093,0.163690175007538,0.161985248911195,0.161985248911195,0.161985248911195,0.0406275046341865,0.0412710026542539,0.0412710026542539,0.0412710026542539
0.67,0.73,0.044278483125155,0.0435442264988841,0.0435442264988841,0.0435442264988841,0.167352757038421,0.166384171683783,0.166384171683783,0.166384171683783,0.0430345530452625,0.0435659779788988,0.0435659779788988,0.0435659779788988
0.68,0.73,0.0432172119431055,0.0428044765707246,0.0428044765707246,0.0428044765707246,0.165525790040043,0.165057165730267,0.165057165730267,0.165057165730267,0.042483219627326,0.0428203908556145,0.0428203908556145,0.0428203908556145
0.69,0.73,0.0459268661634237,0.0458627247103992,0.0458627247103992,0.0458627247103992,0.171697187551823,0.171139166852631,0.171139166852631,0.171139166852631,0.0456091851285693,0.0458532996347837,0.0458532996347837,0.0458532996347837
0.7,0.73,0.0451183929808327,0.0453132335816273,0.0453132335816273,0.0453132335816274,0.168506568426871,0.169075121826843,0.169075121826843,0.169075121826843,0.045084155313265,0.0452185603727169,0.0452185603727169,0.0452185603727169
0.71,0.73,0.0451389595439919,0.0450538004023924,0.0450538004023924,0.0450538004023924,0.169557085201539,0.169357167760944,0.169357167760944,0.169357167760944,0.0450128937761429,0.0450762831334019,0.0450762831334019,0.0450762831334019
0.72,0.73,0.0455079256302603,0.0454425457992538,0.0454425457992538,0.0454425457992538,0.170194779061856,0.170141098834296,0.170141098834296,0.170141098834296,0.0454512860595197,0.0454585101681908,0.0454585101681908,0.0454585101681908
0.73,0.73,0.0500884553411863,0.0500884553411863,0.0500884553411863,0.0500884553411863,0.181849260445651,0.181849260445651,0.181849260445651,0.181849260445651,0.0501111480555748,0.0501111480555748,0.0501111480555748,0.0501111480555748
0.1,0.74,0.1212691731328,0.047473115096086,0.047473115096086,0.047473115096086,0.327013279791286,0.173229124197261,0.173229124197261,0.173229124197261,0.0144820511527586,0.0474928466638463,0.0474928466638463,0.0474928466638463
0.11,0.74,0.119085057232517,0.0449118642051805,0.0449118642051805,0.0449118642051805,0.323401055114509,0.16899352438077,0.16899352438077,0.16899352438077,0.0148822303029729,0.0449338223939665,0.0449338223939665,0.0449338223939665
0.12,0.74,0.116605156009414,0.0416881988958739,0.0416881988958739,0.0416881988958739,0.31912678683394,0.161806815738019,0.161806815738019,0.161806815738019,0.014999567843853,0.0416871979327124,0.0416871979327124,0.0416871979327124
0.13,0.74,0.114152714528524,0.0415294872580742,0.0415294872580742,0.0415294872580742,0.31498098151748,0.163582616139869,0.163582616139869,0.163582616139869,0.0152004617182402,0.041469580497467,0.041469580497467,0.041469580497467
0.14,0.74,0.106810869342533,0.0410865379464419,0.0410865379464419,0.0410865379464419,0.301601020307172,0.160504552243291,0.160504552243291,0.160504552243291,0.0162264990523825,0.0410869063745621,0.0410869063745621,0.0410869063745621
0.15,0.74,0.107558153097078,0.0385702267699125,0.0385702267699125,0.0385702267699125,0.302789328864316,0.157186481935756,0.157186481935756,0.157186481935756,0.0163460213903928,0.038559548545253,0.038559548545253,0.038559548545253
0.16,0.74,0.097185256515181,0.0374575328608,0.0374575328608,0.0374575328608,0.28512619624456,0.155698500980967,0.155698500980967,0.155698500980967,0.016502090280822,0.0373098084819236,0.0373098084819236,0.0373098084819236
0.17,0.74,0.103141529976943,0.0380990748785545,0.0380990748785545,0.0380990748785545,0.294332825684898,0.154955447899454,0.154955447899454,0.154955447899454,0.0174104951027851,0.0380542610716255,0.0380542610716255,0.0380542610716255
0.18,0.74,0.0991595045769142,0.0374979977188407,0.0374979977188407,0.0374979977188407,0.287161689080299,0.153725301678606,0.153725301678606,0.153725301678606,0.0179318084370718,0.0374960439729675,0.0374960439729675,0.0374960439729675
0.19,0.74,0.0930894562856659,0.0362096443941616,0.0362096443941616,0.0362096443941616,0.275347310556843,0.152255356830351,0.152255356830351,0.152255356830351,0.0179217735429584,0.0362040024981605,0.0362040024981605,0.0362040024981605
0.2,0.74,0.0951912345255268,0.0349944158449643,0.0349944158449643,0.0349944158449643,0.279251904384911,0.148132549220467,0.148132549220467,0.148132549220467,0.0180087184608091,0.0349114212746583,0.0349114212746583,0.0349114212746583
0.21,0.74,0.0922383071366775,0.0380037537222153,0.0380037537222153,0.0380037537222153,0.271792062925484,0.154436081376768,0.154436081376768,0.154436081376768,0.0200833646303137,0.0380040202177262,0.0380040202177262,0.0380040202177262
0.22,0.74,0.0906847985726372,0.0355666121005191,0.0355666121005191,0.0355666121005191,0.269600509010482,0.151124694213991,0.151124694213991,0.151124694213991,0.0195598070659435,0.0355056756989812,0.0355056756989812,0.0355056756989812
0.23,0.74,0.0856471596842449,0.0345484194363393,0.0345484194363393,0.0345484194363393,0.260659965803218,0.148602298518079,0.148602298518079,0.148602298518079,0.019361442418227,0.0345566995448891,0.0345566995448891,0.0345566995448891
0.24,0.74,0.0841262316674038,0.0358150589652966,0.0358150589652966,0.0358150589652966,0.256041812055636,0.15200382331469,0.15200382331469,0.15200382331469,0.0204270077288502,0.035822848496523,0.035822848496523,0.035822848496523
0.25,0.74,0.0818506985474901,0.0344408533049385,0.0344408533049385,0.0344408533049385,0.252288423914452,0.148489963369733,0.148489963369733,0.148489963369733,0.0204759556758663,0.0344543051471982,0.0344543051471982,0.0344543051471982
0.26,0.74,0.0785955161311379,0.0327834029160754,0.0327834029160754,0.0327834029160754,0.246912887778045,0.144723699545549,0.144723699545549,0.144723699545549,0.0199026809762601,0.0327946058004293,0.0327946058004293,0.0327946058004293
0.27,0.74,0.0772633821884077,0.033252061646052,0.033252061646052,0.033252061646052,0.244676392645052,0.144463936919802,0.144463936919802,0.144463936919802,0.0203512416544571,0.0332504163046618,0.0332504163046618,0.0332504163046618
0.28,0.74,0.0748323564108402,0.0330144616788419,0.0330144616788419,0.0330144616788419,0.238408468222866,0.1462847486183,0.1462847486183,0.1462847486183,0.020979094408384,0.0330293981860214,0.0330293981860214,0.0330293981860214
0.29,0.74,0.072461318180944,0.0354128932764166,0.0354128932764166,0.0354128932764166,0.232128651310623,0.150210781242346,0.150210781242346,0.150210781242346,0.022793505727787,0.0354212610054387,0.0354212610054387,0.0354212610054387
0.3,0.74,0.0674104872167732,0.0345007991272301,0.0345007991272301,0.0345007991272301,0.221790940381696,0.148066654961143,0.148066654961143,0.148066654961143,0.0225329311243129,0.034384897263548,0.034384897263548,0.034384897263548
0.31,0.74,0.0700514290223875,0.0326615306396527,0.0326615306396527,0.0326615306396527,0.227441388544585,0.146630891645115,0.146630891645115,0.146630891645115,0.0218975747065269,0.0326569914357832,0.0326569914357832,0.0326569914357832
0.32,0.74,0.0686580420358307,0.0337213111367008,0.0337213111367008,0.0337213111367008,0.224374096608744,0.147203684305052,0.147203684305052,0.147203684305052,0.0231417638705518,0.0337308703815438,0.0337308703815438,0.0337308703815438
0.33,0.74,0.0659890789433691,0.0341700702966812,0.0341700702966812,0.0341700702966812,0.218964405373536,0.14792021992086,0.14792021992086,0.14792021992086,0.0237738257583284,0.0341869304319082,0.0341869304319082,0.0341869304319082
0.34,0.74,0.0631789307567411,0.03238033135198,0.03238033135198,0.03238033135198,0.212889473061156,0.144071377683419,0.144071377683419,0.144071377683419,0.0233066139290679,0.0323925937675657,0.0323925937675657,0.0323925937675657
0.35,0.74,0.0647197564742351,0.033956112180016,0.033956112180016,0.0339561121800159,0.21542420831527,0.148634741227414,0.148634741227414,0.148634741227414,0.0245183531212747,0.0339524387407152,0.0339524387407152,0.0339524387407152
0.36,0.74,0.0622951543937756,0.0355958239046504,0.0355958239046504,0.0355958239046504,0.209387008409434,0.150985811117776,0.150985811117776,0.150985811117776,0.0260662837403824,0.0356107415779,0.0356107415779,0.0356107415779
0.37,0.74,0.0616767949250449,0.0346627695038643,0.0346627695038643,0.0346627695038643,0.208533846503869,0.148666320448775,0.148666320448775,0.148666320448775,0.0256417551279845,0.0346664152682196,0.0346664152682196,0.0346664152682196
0.38,0.74,0.0576552711011319,0.0327973317655931,0.0327973317655931,0.0327973317655931,0.201043095633232,0.143444424390027,0.143444424390027,0.143444424390027,0.0247681533308922,0.0328114016785502,0.0328114016785502,0.0328114016785502
0.39,0.74,0.0565306598253235,0.0323940114704056,0.0323940114704056,0.0323940114704056,0.198176303814881,0.144373029817844,0.144373029817844,0.144373029817844,0.0247708026256725,0.0324101810636497,0.0324101810636497,0.0324101810636497
0.4,0.74,0.0537681197642051,0.0326871066952168,0.0326871066952168,0.0326871066952168,0.192516841126796,0.143245091856832,0.143245091856832,0.143245091856832,0.0252578784436688,0.0326699219952209,0.0326699219952209,0.0326699219952209
0.41,0.74,0.052013346777634,0.0318882747185352,0.0318882747185352,0.0318882747185352,0.188965260448433,0.141976005001607,0.141976005001607,0.141976005001607,0.0249625643080394,0.031884243701028,0.031884243701028,0.031884243701028
0.42,0.74,0.055057689644306,0.0344670265882445,0.0344670265882445,0.0344670265882445,0.194323575388905,0.14683582983729,0.14683582983729,0.14683582983729,0.0273690272214087,0.0344774347555221,0.0344774347555221,0.0344774347555221
0.43,0.74,0.0533039304465325,0.0337213284339253,0.0337213284339253,0.0337213284339253,0.192567494462595,0.14626338975147,0.14626338975147,0.14626338975147,0.0269504882998203,0.0337278785469701,0.0337278785469701,0.0337278785469701
0.44,0.74,0.0504040843368773,0.0317315807948123,0.0317315807948123,0.0317315807948123,0.184095582699652,0.142817469495224,0.142817469495224,0.142817469495224,0.0261518311746116,0.0317467696455957,0.0317467696455957,0.0317467696455957
0.45,0.74,0.0502795133492182,0.0342225707785147,0.0342225707785147,0.0342225707785147,0.183597788505949,0.14844988755944,0.14844988755944,0.14844988755944,0.0284168237596882,0.0342331312848378,0.0342331312848378,0.0342331312848378
0.46,0.74,0.0535502774276573,0.0363187048115776,0.0363187048115776,0.0363187048115776,0.187529069107569,0.152129499201197,0.152129499201197,0.152129499201197,0.0302893709617271,0.0362814257801447,0.0362814257801447,0.0362814257801447
0.47,0.74,0.0506238423575304,0.0353285936036152,0.0353285936036152,0.0353285936036152,0.183059829887259,0.149937105976794,0.149937105976794,0.149937105976794,0.0298751820054141,0.0353397738225276,0.0353397738225276,0.0353397738225276
0.48,0.74,0.0495243581379195,0.0354818964828523,0.0354818964828523,0.0354818964828523,0.178824442246146,0.149970389936029,0.149970389936029,0.149970389936029,0.0303020610051169,0.0354969916963154,0.0354969916963154,0.0354969916963154
0.49,0.74,0.04923197026758,0.0366185225673073,0.0366185225673073,0.0366185225673073,0.179386139847649,0.153164581223645,0.153164581223645,0.153164581223645,0.0316957742747774,0.0366367631394067,0.0366367631394067,0.0366367631394067
0.5,0.74,0.0472828273621527,0.0352312395269014,0.0352312395269014,0.0352312395269014,0.175589882613004,0.149266164781974,0.149266164781974,0.149266164781974,0.0305310817927018,0.0352437729014422,0.0352437729014422,0.0352437729014422
0.51,0.74,0.0472533999239407,0.0350907901227647,0.0350907901227647,0.0350907901227647,0.176266401763512,0.151424799923083,0.151424799923083,0.151424799923083,0.0308650602576024,0.0350786516799267,0.0350786516799267,0.0350786516799267
0.52,0.74,0.0460993781685602,0.0375382247996864,0.0375382247996864,0.0375382247996864,0.172049374450742,0.154819501437049,0.154819501437049,0.154819501437049,0.0334861738271175,0.0375215177704034,0.0375215177704034,0.0375215177704034
0.53,0.74,0.0438426280538821,0.0347787106769561,0.0347787106769561,0.0347787106769561,0.167692987666964,0.148975515633419,0.148975515633419,0.148975515633419,0.0308714178818381,0.034796069326965,0.034796069326965,0.034796069326965
0.54,0.74,0.0458883126099768,0.0378452500206488,0.0378452500206488,0.0378452500206488,0.172007462592315,0.153746629853438,0.153746629853438,0.153746629853438,0.0342633551073159,0.0378634043940941,0.0378634043940941,0.0378634043940941
0.55,0.74,0.044799406535736,0.0382868218842822,0.0382868218842822,0.0382868218842822,0.170211178281248,0.156796224962124,0.156796224962124,0.156796224962124,0.034693928410297,0.0382984795088944,0.0382984795088944,0.0382984795088944
0.56,0.74,0.043285841069819,0.0360575997402789,0.0360575997402789,0.0360575997402789,0.166923175395792,0.151215652085514,0.151215652085514,0.151215652085514,0.0330586461952364,0.0360697172931474,0.0360697172931474,0.0360697172931474
0.57,0.74,0.0441403789100335,0.0389066302227625,0.0389066302227625,0.0389066302227625,0.170158389126743,0.158079805915815,0.158079805915815,0.158079805915815,0.0360637986858769,0.0389077673006306,0.0389077673006306,0.0389077673006306
0.58,0.74,0.0450707079430176,0.038991372065665,0.038991372065665,0.038991372065665,0.169451900465153,0.157493372957831,0.157493372957831,0.157493372957831,0.0363514263601255,0.0389908805439059,0.0389908805439059,0.0389908805439059
0.59,0.74,0.0442573321213918,0.0391062339119592,0.0391062339119592,0.0391062339119592,0.16951010786998,0.157971461066673,0.157971461066673,0.157971461066673,0.0366977821572689,0.0391160586309559,0.0391160586309559,0.0391160586309559
0.6,0.74,0.0401447177927429,0.0362068598957691,0.0362068598957691,0.0362068598957691,0.160443154195908,0.152535621631837,0.152535621631837,0.152535621631837,0.0342083377367436,0.0362203832602283,0.0362203832602283,0.0362203832602283
0.61,0.74,0.0427368051607075,0.0387046518280023,0.0387046518280023,0.0387046518280023,0.166882953845319,0.158530943632918,0.158530943632918,0.158530943632918,0.0368746926255312,0.0387172051902315,0.0387172051902315,0.0387172051902315
0.62,0.74,0.0429122014756873,0.0394675671331113,0.0394675671331113,0.0394675671331113,0.165306279421317,0.158056442952629,0.158056442952629,0.158056442952629,0.0379044310482253,0.039484608268407,0.039484608268407,0.039484608268407
0.63,0.74,0.0441655974335561,0.0415784467696369,0.0415784467696369,0.0415784467696369,0.167454654127885,0.163022403951209,0.163022403951209,0.163022403951209,0.0400499861276551,0.0415990053943917,0.0415990053943917,0.0415990053943917
0.64,0.74,0.0434633283929401,0.041356405589526,0.041356405589526,0.041356405589526,0.166673403349069,0.162774344519751,0.162774344519751,0.162774344519751,0.0400533622151899,0.0413770665647535,0.0413770665647535,0.0413770665647535
0.65,0.74,0.0428229279378771,0.0410576169331617,0.0410576169331617,0.0410576169331617,0.166379574314457,0.162398837450325,0.162398837450325,0.162398837450325,0.0399836811539452,0.041078087815818,0.041078087815818,0.041078087815818
0.66,0.74,0.0423774784302623,0.0407015502092966,0.0407015502092966,0.0407015502092966,0.165499695017515,0.162137405065865,0.162137405065865,0.162137405065865,0.0398709256183046,0.0407140529716314,0.0407140529716314,0.0407140529716314
0.67,0.74,0.0465454964369039,0.0458044152903512,0.0458044152903512,0.0458044152903512,0.171991601264264,0.169798264961781,0.169798264961781,0.169798264961781,0.0450720990110389,0.0458157573764325,0.0458157573764325,0.0458157573764325
0.68,0.74,0.0454539440438711,0.0441524358947186,0.0441524358947186,0.0441524358947186,0.16873606056134,0.165748321659884,0.165748321659884,0.165748321659884,0.0435008253299868,0.0441086574571771,0.0441086574571771,0.0441086574571771
0.69,0.74,0.0433004016595729,0.0426690985386891,0.0426690985386891,0.0426690985386891,0.16531337858014,0.164216783513726,0.164216783513726,0.164216783513726,0.0423220131450656,0.0426896684175799,0.0426896684175799,0.0426896684175799
0.7,0.74,0.0452045909022263,0.0445894850455419,0.0445894850455419,0.0445894850455419,0.170294081350629,0.169210563454235,0.169210563454235,0.169210563454235,0.0442897171245581,0.0445782417620625,0.0445782417620625,0.0445782417620625
0.71,0.74,0.0457225554454388,0.0452519920955387,0.0452519920955387,0.0452519920955387,0.171498581180984,0.170608733674284,0.170608733674284,0.170608733674284,0.0450892729854149,0.0452264704933764,0.0452264704933764,0.0452264704933764
0.72,0.74,0.0470710889023007,0.0469329932120806,0.0469329932120806,0.0469329932120806,0.171581966478069,0.171571080583221,0.171571080583221,0.171571080583221,0.0468769769957574,0.046952571446356,0.046952571446356,0.046952571446356
0.73,0.74,0.0477494553900455,0.0477331820165263,0.0477331820165263,0.0477331820165263,0.174371800320853,0.174387125046043,0.174387125046043,0.174387125046043,0.0477349779429618,0.0477570206468751,0.0477570206468751,0.0477570206468751
0.74,0.74,0.0498271003539274,0.0498271003539274,0.0498271003539274,0.0498271003539274,0.1780541525861,0.1780541525861,0.1780541525861,0.1780541525861,0.0496864224596404,0.0496864224596404,0.0496864224596404,0.0496864224596404
0.1,0.75,0.120749291195049,0.0448061030138409,0.0448061030138409,0.0448061030138409,0.327559453165083,0.170646277454739,0.170646277454739,0.170646277454739,0.013479878807049,0.0447729503781798,0.0447729503781798,0.0447729503781798
0.11,0.75,0.121082646844167,0.0463214623244953,0.0463214623244953,0.0463214623244953,0.326011519549862,0.170080163648613,0.170080163648613,0.170080163648613,0.0150167427936849,0.0463342631569056,0.0463342631569056,0.0463342631569056
0.12,0.75,0.114913888172006,0.0443238036715826,0.0443238036715826,0.0443238036715826,0.316207092107772,0.167985405177796,0.167985405177796,0.167985405177796,0.0153083044107608,0.0442855343075458,0.0442855343075458,0.0442855343075458
0.13,0.75,0.116339971049567,0.0439217531026191,0.0439217531026191,0.0439217531026191,0.316508323731019,0.167124984386313,0.167124984386313,0.167124984386313,0.0163264702338042,0.0439369527977544,0.0439369527977544,0.0439369527977544
0.14,0.75,0.108317566046563,0.0415579319527555,0.0415579319527555,0.0415579319527555,0.304914976639705,0.161556527402456,0.161556527402456,0.161556527402456,0.0160107557138429,0.0415203248944371,0.0415203248944371,0.0415203248944371
0.15,0.75,0.108819116065815,0.0394626666019246,0.0394626666019246,0.0394626666019246,0.304928084035661,0.159761958221061,0.159761958221061,0.159761958221061,0.0161552915876593,0.0394723316695653,0.0394723316695653,0.0394723316695653
0.16,0.75,0.105410162975582,0.0379663100805739,0.0379663100805739,0.0379663100805739,0.299685512925559,0.156739904873682,0.156739904873682,0.156739904873682,0.0159896464758939,0.0379846104589804,0.0379846104589804,0.0379846104589804
0.17,0.75,0.103703741683283,0.0375942919709848,0.0375942919709848,0.0375942919709848,0.295969306912647,0.153921826501266,0.153921826501266,0.153921826501266,0.016827954272574,0.0375894409890263,0.0375894409890263,0.0375894409890263
0.18,0.75,0.100147848399378,0.0381666766478951,0.0381666766478951,0.0381666766478951,0.287934047300914,0.156344849799859,0.156344849799859,0.156344849799859,0.0180364985966725,0.0381848628246936,0.0381848628246936,0.0381848628246937
0.19,0.75,0.0970743276528077,0.0365888020511114,0.0365888020511114,0.0365888020511114,0.283604957915327,0.152958737974323,0.152958737974323,0.152958737974323,0.017797644447031,0.0366058621240171,0.0366058621240171,0.0366058621240171
0.2,0.75,0.0961314365743848,0.0370603888621377,0.0370603888621377,0.0370603888621377,0.280847698878443,0.153077231544163,0.153077231544163,0.153077231544163,0.0184223301661189,0.0370693445767837,0.0370693445767837,0.0370693445767836
0.21,0.75,0.0882327415138737,0.0354252833553457,0.0354252833553457,0.0354252833553457,0.266535083348535,0.151933522746839,0.151933522746839,0.151933522746839,0.0182554394532634,0.0353671684339695,0.0353671684339695,0.0353671684339695
0.22,0.75,0.0871396040645348,0.0343255501316012,0.0343255501316012,0.0343255501316012,0.265834238813298,0.147390005521733,0.147390005521733,0.147390005521733,0.0180427412198735,0.0343344525932898,0.0343344525932898,0.0343344525932898
0.23,0.75,0.086787597277098,0.0358675879768768,0.0358675879768768,0.0358675879768768,0.262806235730379,0.151991130771151,0.151991130771151,0.151991130771151,0.0193664898026347,0.035882744729028,0.035882744729028,0.035882744729028
0.24,0.75,0.0849668330581605,0.0347859810928399,0.0347859810928399,0.0347859810928399,0.259284238224262,0.148232382132492,0.148232382132492,0.148232382132492,0.0196901901820869,0.0348032399338897,0.0348032399338897,0.0348032399338897
0.25,0.75,0.0796389410576101,0.0341477989730652,0.0341477989730652,0.0341477989730652,0.250192834303285,0.146838028929491,0.146838028929491,0.146838028929491,0.0196733570926267,0.034121124379459,0.034121124379459,0.034121124379459
0.26,0.75,0.0802632703459967,0.0345540191337102,0.0345540191337102,0.0345540191337102,0.2496673045518,0.14959016962053,0.14959016962053,0.14959016962053,0.0204216201519511,0.0345707624063625,0.0345707624063625,0.0345707624063625
0.27,0.75,0.0782248903238604,0.0339216166451463,0.0339216166451463,0.0339216166451463,0.245133716169028,0.147715267969286,0.147715267969286,0.147715267969286,0.0205805927398731,0.0339384984190796,0.0339384984190796,0.0339384984190796
0.28,0.75,0.0778331723152527,0.0355502236674767,0.0355502236674767,0.0355502236674767,0.243411936855829,0.149567449055801,0.149567449055801,0.149567449055801,0.0220642589332953,0.0355672396589214,0.0355672396589214,0.0355672396589214
0.29,0.75,0.0720053261742491,0.0345480425343078,0.0345480425343078,0.0345480425343078,0.231987164358597,0.148533418683195,0.148533418683195,0.148533418683195,0.021845463729764,0.0345069926555408,0.0345069926555408,0.0345069926555408
0.3,0.75,0.0705962099390249,0.0336667914176098,0.0336667914176098,0.0336667914176098,0.230734705538249,0.145577387836393,0.145577387836393,0.145577387836393,0.0218567456403662,0.0336524449871118,0.0336524449871118,0.0336524449871118
0.31,0.75,0.0706813303169773,0.033341370837903,0.033341370837903,0.033341370837903,0.229245646611681,0.145820986853381,0.145820986853381,0.145820986853381,0.0218275809147859,0.0333574873135103,0.0333574873135103,0.0333574873135103
0.32,0.75,0.0694126066090367,0.0332412761842719,0.0332412761842719,0.0332412761842719,0.226403068075548,0.145619383075548,0.145619383075548,0.145619383075548,0.0225189693806894,0.0332570026341736,0.0332570026341736,0.0332570026341736
0.33,0.75,0.0647644201603217,0.0325012075533319,0.0325012075533319,0.0325012075533319,0.217733307471863,0.14395184066619,0.14395184066619,0.14395184066619,0.0224354542398915,0.0324794365837135,0.0324794365837135,0.0324794365837135
0.34,0.75,0.0665075643654707,0.0344547077065318,0.0344547077065318,0.0344547077065318,0.218888362966295,0.147504480873869,0.147504480873869,0.147504480873869,0.024047722603934,0.0344711133337723,0.0344711133337723,0.0344711133337723
0.35,0.75,0.0691437385646284,0.0344629678284603,0.0344629678284603,0.0344629678284603,0.223763800683781,0.148704175765127,0.148704175765127,0.148704175765127,0.0242367077250855,0.0343268676816177,0.0343268676816177,0.0343268676816177
0.36,0.75,0.0635578032736615,0.0334971526756641,0.0334971526756641,0.0334971526756641,0.214115498221842,0.144715372039959,0.144715372039959,0.144715372039959,0.0240008875818806,0.0335082991974282,0.0335082991974282,0.0335082991974282
0.37,0.75,0.0598348637976333,0.0332705797003547,0.0332705797003547,0.0332705797003547,0.205425132714815,0.144573369545025,0.144573369545025,0.144573369545025,0.024434815715257,0.0332619140356841,0.0332619140356841,0.0332619140356841
0.38,0.75,0.0606197741218378,0.033835562270833,0.033835562270833,0.033835562270833,0.206272987625235,0.146541923670838,0.146541923670838,0.146541923670838,0.0249962455880689,0.0338517361617931,0.0338517361617931,0.0338517361617931
0.39,0.75,0.0587897671665165,0.0355422489684626,0.0355422489684626,0.0355422489684626,0.200346595317018,0.151463315586115,0.151463315586115,0.151463315586115,0.0265142796301998,0.035545337474962,0.035545337474962,0.035545337474962
0.4,0.75,0.0559974221476314,0.0331638862700517,0.0331638862700517,0.0331638862700517,0.196664422675142,0.144592591139284,0.144592591139284,0.144592591139284,0.0254457777562253,0.0331604072338749,0.0331604072338749,0.0331604072338749
0.41,0.75,0.054365522557535,0.0345028550436535,0.0345028550436535,0.0345028550436535,0.192275520997077,0.148398544814721,0.148398544814721,0.148398544814721,0.026574055855781,0.0344528965577412,0.0344528965577412,0.0344528965577412
0.42,0.75,0.0553834967374132,0.0328682813133339,0.0328682813133339,0.0328682813133339,0.194785654549223,0.14567612511599,0.14567612511599,0.14567612511599,0.0258256891665315,0.0328782587437253,0.0328782587437253,0.0328782587437253
0.43,0.75,0.0544229787163105,0.0324781957265709,0.0324781957265709,0.0324781957265709,0.192811447126879,0.143716655623487,0.143716655623487,0.143716655623487,0.0257332845882584,0.0324697123304474,0.0324697123304474,0.0324697123304474
0.44,0.75,0.0515504017965491,0.0341077654154446,0.0341077654154446,0.0341077654154446,0.186363425847853,0.146930904874937,0.146930904874937,0.146930904874937,0.0272822582580241,0.034093475428163,0.034093475428163,0.034093475428163
0.45,0.75,0.0533304884799734,0.0345260208637092,0.0345260208637092,0.0345260208637092,0.189839806234225,0.148573616000554,0.148573616000554,0.148573616000554,0.0278209052993749,0.0345307447626247,0.0345307447626247,0.0345307447626247
0.46,0.75,0.0497133084909452,0.0332142547631917,0.0332142547631917,0.0332142547631917,0.183018667361145,0.144419918203908,0.144419918203908,0.144419918203908,0.0274264117766816,0.0332242373540424,0.0332242373540424,0.0332242373540424
0.47,0.75,0.0481403285136846,0.0328835515765222,0.0328835515765222,0.0328835515765222,0.179382781675542,0.143287909891073,0.143287909891073,0.143287909891073,0.0269639299028027,0.0328989634936505,0.0328989634936505,0.0328989634936505
0.48,0.75,0.04709251479549,0.0336779180556768,0.0336779180556768,0.0336779180556768,0.176196733915716,0.145022277827845,0.145022277827845,0.145022277827845,0.0282028165964856,0.033658470868156,0.033658470868156,0.033658470868156
0.49,0.75,0.0525115464773558,0.0370138100979583,0.0370138100979583,0.0370138100979583,0.188093368370917,0.153364174492484,0.153364174492484,0.153364174492484,0.0315711485921762,0.0369774985881992,0.0369774985881992,0.0369774985881992
0.5,0.75,0.0482674321178606,0.0343771410168439,0.0343771410168439,0.0343771410168439,0.179962099935434,0.147930223611687,0.147930223611687,0.147930223611687,0.0294764533244038,0.0343775450399093,0.0343775450399093,0.0343775450399093
0.51,0.75,0.0484061208486953,0.0358027935984853,0.0358027935984853,0.0358027935984853,0.178592029951774,0.150892202184885,0.150892202184885,0.150892202184885,0.0311850282688879,0.0358095474577899,0.0358095474577899,0.0358095474577899
0.52,0.75,0.0459973271321752,0.035037490683026,0.035037490683026,0.035037490683026,0.173943729624061,0.148100888849197,0.148100888849197,0.148100888849197,0.0308571880080772,0.0350537937498681,0.0350537937498681,0.0350537937498681
0.53,0.75,0.0448803986270314,0.0362862095574865,0.0362862095574865,0.0362862095574865,0.170268574766132,0.152154978425111,0.152154978425111,0.152154978425111,0.0320081310432143,0.0362667955036176,0.0362667955036176,0.0362667955036176
